from,to,weight,tag
10.56.122.175,10.56.122.207,13,W05247PNOD1
10.56.122.175,10.56.122.207,6,W05247PNOD1
10.56.122.175,10.56.122.207,44,W05247PNOD1
10.56.122.175,10.56.122.207,3,W05247PNOD1
10.56.122.70,10.56.122.207,3,W05247PNOD1
10.56.122.70,10.56.122.207,434,W05247PNOD1
10.56.119.195,10.56.122.208,3,W05247PNOD2
10.56.119.195,10.56.122.208,1,W05247PNOD2
[fe80::2779:c000:9a30:8bdb%16],[fe80::85:9bba:7901:c8f0%16],156,W05247PNOD2
10.11.96.11,10.56.122.208,4,W05247PNOD2
10.11.96.99,10.56.122.208,1,W05247PNOD2
10.11.96.99,10.56.122.208,1,W05247PNOD2
10.11.96.99,10.56.122.208,1,W05247PNOD2
10.12.96.13,10.56.122.208,4,W05247PNOD2
10.156.15.30,10.56.122.210,61,W05247PNOD2
10.156.72.44,10.56.122.210,6,W05247PNOD2
10.167.227.199,10.56.122.208,4,W05247PNOD2
10.167.255.245,10.56.122.208,5,W05247PNOD2
10.177.103.166,10.56.122.208,4,W05247PNOD2
10.177.97.13,10.56.122.208,4,W05247PNOD2
10.186.0.7,10.56.122.208,4,W05247PNOD2
10.186.0.8,10.56.122.208,4,W05247PNOD2
10.193.192.140,10.56.122.206,1,W05247PNOD2
10.193.192.140,10.56.122.206,1,W05247PNOD2
10.193.249.11,10.56.122.208,546,W05247PNOD2
10.193.249.11,10.56.122.208,12,W05247PNOD2
10.193.249.11,10.56.122.208,351,W05247PNOD2
10.193.249.11,10.56.122.208,5,W05247PNOD2
10.193.8.172,10.56.122.208,4,W05247PNOD2
10.197.0.44,10.56.122.208,4,W05247PNOD2
10.21.96.129,10.56.122.208,4,W05247PNOD2
10.226.8.51,10.56.122.208,4,W05247PNOD2
10.27.152.85,10.56.122.208,1,W05247PNOD2
10.56.113.215,10.56.122.208,1,W05247PNOD2
10.56.113.215,10.56.122.208,4,W05247PNOD2
10.56.113.93,10.56.122.208,1,W05247PNOD2
10.56.113.94,10.56.122.208,3,W05247PNOD2
10.56.122.122,10.56.122.209,1,W05247PNOD2
10.56.122.122,10.56.122.210,1,W05247PNOD2
10.56.122.122,10.56.122.208,5,W05247PNOD2
10.56.122.122,10.56.122.206,4,W05247PNOD2
10.56.122.122,10.56.122.208,2,W05247PNOD2
10.56.122.122,10.56.122.209,4,W05247PNOD2
10.56.122.122,10.56.122.206,2,W05247PNOD2
10.56.122.122,10.56.122.208,1,W05247PNOD2
10.56.122.122,10.56.122.208,1,W05247PNOD2
10.56.122.122,10.56.122.209,1,W05247PNOD2
10.56.122.122,10.56.122.209,1,W05247PNOD2
10.56.122.122,10.56.122.210,1,W05247PNOD2
10.56.122.122,10.56.122.206,5,W05247PNOD2
10.56.122.122,10.56.122.208,9,W05247PNOD2
10.56.122.122,10.56.122.209,7,W05247PNOD2
10.56.16.138,10.56.122.210,82,W05247PNOD2
10.56.16.24,10.56.122.210,2,W05247PNOD2
10.56.16.62,10.56.122.210,1,W05247PNOD2
10.56.8.91,10.56.122.210,15,W05247PNOD2
10.56.87.71,10.56.122.208,13,W05247PNOD2
10.56.87.71,10.56.122.210,2,W05247PNOD2
10.56.87.71,10.56.122.208,18,W05247PNOD2
10.56.87.71,10.56.122.210,5,W05247PNOD2
10.56.87.71,10.56.122.208,8,W05247PNOD2
10.56.87.71,10.56.122.210,1,W05247PNOD2
10.56.87.71,10.56.122.208,13,W05247PNOD2
10.56.87.71,10.56.122.210,1,W05247PNOD2
10.59.96.6,10.56.122.208,4,W05247PNOD2
10.56.119.59,10.56.122.208,12,W05247PNOD2
10.56.119.59,10.56.122.208,17,W05247PNOD2
10.56.119.59,10.56.122.208,112,W05247PNOD2
10.56.119.59,10.56.122.208,60,W05247PNOD2
10.56.119.59,10.56.122.208,111,W05247PNOD2
10.56.119.59,10.56.122.208,46,W05247PNOD2
10.56.119.60,10.56.122.208,12,W05247PNOD2
10.56.119.60,10.56.122.208,19,W05247PNOD2
10.56.119.60,10.56.122.208,18,W05247PNOD2
10.56.119.60,10.56.122.208,50,W05247PNOD2
10.56.119.60,10.56.122.208,102,W05247PNOD2
10.56.119.60,10.56.122.208,46,W05247PNOD2
10.56.119.244,10.56.122.210,1,W05247PNOD2
10.56.122.31,10.56.122.210,596,W05247PNOD2
10.56.122.31,10.56.122.210,12,W05247PNOD2
10.56.122.31,10.56.122.210,709,W05247PNOD2
10.56.122.92,10.56.122.210,1,W05247PNOD2
10.56.122.92,10.56.122.210,1,W05247PNOD2
10.56.122.92,10.56.122.210,1,W05247PNOD2
10.56.122.93,10.56.122.210,1,W05247PNOD2
10.56.122.93,10.56.122.210,1,W05247PNOD2
10.56.122.93,10.56.122.210,1,W05247PNOD2
10.56.122.99,10.56.122.210,2,W05247PNOD2
10.56.122.134,10.56.122.210,26,W05247PNOD2
10.56.122.134,10.56.122.210,20,W05247PNOD2
10.56.122.134,10.56.122.210,2,W05247PNOD2
10.56.122.134,10.56.122.210,3,W05247PNOD2
10.56.122.136,10.56.122.210,19,W05247PNOD2
10.56.122.136,10.56.122.210,25,W05247PNOD2
10.56.122.136,10.56.122.210,119,W05247PNOD2
10.56.122.208,10.56.122.206,2,W05247PNOD2
10.56.122.208,10.56.122.209,2,W05247PNOD2
10.56.122.208,10.56.122.210,2,W05247PNOD2
10.56.122.208,10.56.122.210,3,W05247PNOD2
10.56.122.208,10.56.122.210,156,W05247PNOD2
10.56.122.208,10.56.122.210,159,W05247PNOD2
10.56.122.208,10.56.122.206,2,W05247PNOD2
10.56.122.208,10.56.122.209,2,W05247PNOD2
10.56.122.208,10.56.122.210,2,W05247PNOD2
10.56.122.208,10.56.122.206,4,W05247PNOD2
10.56.122.208,10.56.122.209,4,W05247PNOD2
10.56.122.208,10.56.122.210,55,W05247PNOD2
10.56.122.202,10.56.122.210,3,W05247PNOD2
10.56.122.202,10.56.122.210,206,W05247PNOD2
10.56.122.202,10.56.122.210,185,W05247PNOD2
10.56.122.202,10.56.122.210,2,W05247PNOD2
10.56.122.202,10.56.122.210,24,W05247PNOD2
10.56.122.201,10.56.122.210,1,W05247PNOD2
10.56.122.201,10.56.122.210,173,W05247PNOD2
10.56.122.201,10.56.122.210,226,W05247PNOD2
10.56.122.201,10.56.122.210,114,W05247PNOD2
10.56.122.175,10.56.122.208,2,W05247PNOD2
10.56.122.175,10.56.122.208,2,W05247PNOD2
10.56.122.175,10.56.122.206,4,W05247PNOD2
10.56.122.175,10.56.122.208,14,W05247PNOD2
10.56.122.175,10.56.122.208,1,W05247PNOD2
10.56.122.175,10.56.122.209,4,W05247PNOD2
10.56.122.175,10.56.122.210,4,W05247PNOD2
10.56.122.175,10.56.122.208,3,W05247PNOD2
10.56.122.175,10.56.122.206,2,W05247PNOD2
10.56.122.175,10.56.122.206,5,W05247PNOD2
10.56.122.175,10.56.122.208,45,W05247PNOD2
10.56.122.175,10.56.122.208,3,W05247PNOD2
10.56.122.175,10.56.122.209,2,W05247PNOD2
10.56.122.175,10.56.122.210,2,W05247PNOD2
10.56.122.70,10.56.122.210,24,W05247PNOD2
10.56.122.70,10.56.122.208,1,W05247PNOD2
10.56.122.70,10.56.122.208,316,W05247PNOD2
10.56.119.59,10.156.28.80,6,W05248QAPP0
10.56.119.59,10.156.28.80,8,W05248QAPP0
10.56.119.59,10.156.28.80,56,W05248QAPP0
10.56.119.59,10.156.28.80,92,W05248QAPP0
10.56.119.59,10.156.28.80,3,W05248QAPP0
10.56.119.59,10.156.28.80,61,W05248QAPP0
10.56.119.60,10.156.28.80,15,W05248QAPP0
10.56.119.60,10.156.28.80,5,W05248QAPP0
10.56.119.60,10.156.28.80,12,W05248QAPP0
10.56.119.60,10.156.28.80,27,W05248QAPP0
10.56.119.60,10.156.28.80,3,W05248QAPP0
10.56.119.60,10.156.28.80,50,W05248QAPP0
10.56.122.175,10.156.28.80,21,W05248QAPP0
10.56.122.175,10.156.28.80,9,W05248QAPP0
10.56.122.175,10.156.28.80,4,W05248QAPP0
10.56.122.175,10.156.28.80,82,W05248QAPP0
10.56.119.59,10.156.28.81,18,W05249QAPP0
10.56.119.59,10.156.28.81,9,W05249QAPP0
10.56.119.59,10.156.28.81,160,W05249QAPP0
10.56.119.59,10.156.28.81,176,W05249QAPP0
10.56.119.59,10.156.28.81,144,W05249QAPP0
10.56.119.59,10.156.28.81,3,W05249QAPP0
10.56.119.60,10.156.28.81,13,W05249QAPP0
10.56.119.60,10.156.28.81,16,W05249QAPP0
10.56.119.60,10.156.28.81,34,W05249QAPP0
10.56.119.60,10.156.28.81,46,W05249QAPP0
10.56.119.60,10.156.28.81,12,W05249QAPP0
10.56.119.60,10.156.28.81,138,W05249QAPP0
10.56.122.175,10.156.28.81,19,W05249QAPP0
10.56.122.175,10.156.28.81,25,W05249QAPP0
10.56.122.175,10.156.28.81,4,W05249QAPP0
10.56.122.175,10.156.28.81,83,W05249QAPP0
10.11.96.99,10.56.122.202,1,W05250PAPP0
10.12.96.13,10.56.122.202,4,W05250PAPP0
10.167.243.200,10.56.122.202,8,W05250PAPP0
10.186.0.8,10.56.122.202,4,W05250PAPP0
10.193.192.140,10.56.122.202,4,W05250PAPP0
10.193.192.140,10.56.122.202,1,W05250PAPP0
10.193.249.11,10.56.122.202,847,W05250PAPP0
10.193.249.11,10.56.122.202,11,W05250PAPP0
10.193.249.11,10.56.122.202,600,W05250PAPP0
10.193.249.11,10.56.122.202,6,W05250PAPP0
10.193.9.57,10.56.122.202,4,W05250PAPP0
10.21.96.129,10.56.122.202,4,W05250PAPP0
10.226.23.181,10.56.122.202,4,W05250PAPP0
10.226.8.51,10.56.122.202,4,W05250PAPP0
10.27.153.108,10.56.122.202,4,W05250PAPP0
10.27.154.32,10.56.122.202,3,W05250PAPP0
10.56.113.207,10.56.122.202,3912,W05250PAPP0
10.56.113.207,10.56.122.202,1,W05250PAPP0
10.56.113.207,10.56.122.202,1,W05250PAPP0
10.56.113.207,10.56.122.202,1876,W05250PAPP0
10.56.113.208,10.56.122.202,3881,W05250PAPP0
10.56.113.208,10.56.122.202,1,W05250PAPP0
10.56.113.208,10.56.122.202,1,W05250PAPP0
10.56.113.208,10.56.122.202,1917,W05250PAPP0
10.56.113.209,10.56.122.202,3,W05250PAPP0
10.56.113.209,10.56.122.202,16,W05250PAPP0
10.56.113.215,10.56.122.202,3,W05250PAPP0
10.56.113.215,10.56.122.202,3,W05250PAPP0
10.56.113.215,10.56.122.202,2,W05250PAPP0
10.56.113.215,10.56.122.202,8,W05250PAPP0
10.56.113.94,10.56.122.202,469,W05250PAPP0
10.56.122.122,10.56.122.202,4,W05250PAPP0
10.56.122.122,10.56.122.202,3,W05250PAPP0
10.56.122.122,10.56.122.202,6,W05250PAPP0
10.56.122.122,10.56.122.202,6,W05250PAPP0
10.56.8.54,10.56.122.202,118,W05250PAPP0
10.58.96.155,10.56.122.202,4,W05250PAPP0
10.59.96.6,10.56.122.202,4,W05250PAPP0
10.82.1.1,10.56.122.202,1,W05250PAPP0
10.56.119.59,10.56.122.202,21,W05250PAPP0
10.56.119.59,10.56.122.202,141,W05250PAPP0
10.56.119.59,10.56.122.202,160,W05250PAPP0
10.56.119.59,10.56.122.202,156,W05250PAPP0
10.56.119.59,10.56.122.202,30,W05250PAPP0
10.56.119.60,10.56.122.202,14,W05250PAPP0
10.56.119.60,10.56.122.202,15,W05250PAPP0
10.56.119.60,10.56.122.202,28,W05250PAPP0
10.56.119.60,10.56.122.202,31,W05250PAPP0
10.56.119.60,10.56.122.202,136,W05250PAPP0
10.56.119.60,10.56.122.202,28,W05250PAPP0
10.56.122.175,10.56.122.202,1,W05250PAPP0
10.56.122.175,10.56.122.202,1,W05250PAPP0
10.56.122.175,10.56.122.202,13,W05250PAPP0
10.56.122.175,10.56.122.202,14,W05250PAPP0
10.56.122.175,10.56.122.202,1,W05250PAPP0
10.56.122.175,10.56.122.202,47,W05250PAPP0
10.56.122.175,10.56.122.202,1,W05250PAPP0
10.56.122.70,10.56.122.202,2,W05250PAPP0
10.56.122.70,10.56.122.202,377,W05250PAPP0
10.56.119.195,10.56.122.201,1,W05251PAPP0
10.11.96.11,10.56.122.201,4,W05251PAPP0
10.11.96.99,10.56.122.201,1,W05251PAPP0
10.12.96.12,10.56.122.201,4,W05251PAPP0
10.12.96.13,10.56.122.201,4,W05251PAPP0
10.177.97.13,10.56.122.201,4,W05251PAPP0
10.186.0.7,10.56.122.201,4,W05251PAPP0
10.186.0.8,10.56.122.201,4,W05251PAPP0
10.193.192.140,10.56.122.201,4,W05251PAPP0
10.193.192.140,10.56.122.201,1,W05251PAPP0
10.193.249.11,10.56.122.201,9,W05251PAPP0
10.193.249.11,10.56.122.201,733,W05251PAPP0
10.193.249.11,10.56.122.201,488,W05251PAPP0
10.193.249.11,10.56.122.201,6,W05251PAPP0
10.193.255.5,10.56.122.201,4,W05251PAPP0
10.193.8.172,10.56.122.201,2,W05251PAPP0
10.193.8.172,10.56.122.201,4,W05251PAPP0
10.193.8.175,10.56.122.201,4,W05251PAPP0
10.197.0.44,10.56.122.201,4,W05251PAPP0
10.226.23.181,10.56.122.201,4,W05251PAPP0
10.226.8.51,10.56.122.201,4,W05251PAPP0
10.27.153.108,10.56.122.201,4,W05251PAPP0
10.49.0.14,10.56.122.201,1,W05251PAPP0
10.56.113.207,10.56.122.201,1,W05251PAPP0
10.56.113.207,10.56.122.201,2492,W05251PAPP0
10.56.113.207,10.56.122.201,1,W05251PAPP0
10.56.113.207,10.56.122.201,1298,W05251PAPP0
10.56.113.208,10.56.122.201,2595,W05251PAPP0
10.56.113.208,10.56.122.201,1,W05251PAPP0
10.56.113.208,10.56.122.201,1,W05251PAPP0
10.56.113.208,10.56.122.201,1197,W05251PAPP0
10.56.113.209,10.56.122.201,115,W05251PAPP0
10.56.113.209,10.56.122.201,49,W05251PAPP0
10.56.113.215,10.56.122.201,1,W05251PAPP0
10.56.113.215,10.56.122.201,1,W05251PAPP0
10.56.113.215,10.56.122.201,1,W05251PAPP0
10.56.113.215,10.56.122.201,1,W05251PAPP0
10.56.113.215,10.56.122.201,4,W05251PAPP0
10.56.122.122,10.56.122.201,3,W05251PAPP0
10.56.122.122,10.56.122.201,3,W05251PAPP0
10.56.122.122,10.56.122.201,5,W05251PAPP0
10.56.122.122,10.56.122.201,3,W05251PAPP0
10.56.8.54,10.56.122.201,118,W05251PAPP0
10.58.96.155,10.56.122.201,4,W05251PAPP0
10.56.119.59,10.56.122.201,10,W05251PAPP0
10.56.119.59,10.56.122.201,2,W05251PAPP0
10.56.119.59,10.56.122.201,124,W05251PAPP0
10.56.119.59,10.56.122.201,48,W05251PAPP0
10.56.119.59,10.56.122.201,26,W05251PAPP0
10.56.119.59,10.56.122.201,78,W05251PAPP0
10.56.119.60,10.56.122.201,6,W05251PAPP0
10.56.119.60,10.56.122.201,9,W05251PAPP0
10.56.119.60,10.56.122.201,15,W05251PAPP0
10.56.119.60,10.56.122.201,21,W05251PAPP0
10.56.119.60,10.56.122.201,20,W05251PAPP0
10.56.119.60,10.56.122.201,79,W05251PAPP0
10.56.122.175,10.56.122.201,1,W05251PAPP0
10.56.122.175,10.56.122.201,14,W05251PAPP0
10.56.122.175,10.56.122.201,6,W05251PAPP0
10.56.122.175,10.56.122.201,2,W05251PAPP0
10.56.122.175,10.56.122.201,47,W05251PAPP0
10.56.122.175,10.56.122.201,1,W05251PAPP0
10.56.122.70,10.56.122.201,1,W05251PAPP0
10.56.122.70,10.56.122.201,257,W05251PAPP0
10.11.96.11,10.56.122.169,4,W05262PAPP0
10.11.96.99,10.56.122.169,1,W05262PAPP0
10.167.243.200,10.56.122.169,4,W05262PAPP0
10.167.255.245,10.56.122.169,4,W05262PAPP0
10.177.97.13,10.56.122.169,4,W05262PAPP0
10.193.192.140,10.56.122.169,2,W05262PAPP0
10.193.192.140,10.56.122.169,1,W05262PAPP0
10.193.193.100,10.56.122.169,2,W05262PAPP0
10.193.208.250,10.56.122.169,1,W05262PAPP0
10.193.213.120,10.56.122.169,1,W05262PAPP0
10.193.217.143,10.56.122.169,1,W05262PAPP0
10.193.249.11,10.56.122.169,2100,W05262PAPP0
10.193.249.11,10.56.122.169,16,W05262PAPP0
10.193.249.11,10.56.122.169,1354,W05262PAPP0
10.193.249.11,10.56.122.169,2,W05262PAPP0
10.193.255.5,10.56.122.169,4,W05262PAPP0
10.193.8.172,10.56.122.169,4,W05262PAPP0
10.197.0.44,10.56.122.169,4,W05262PAPP0
10.226.23.181,10.56.122.169,4,W05262PAPP0
10.226.8.51,10.56.122.169,4,W05262PAPP0
10.27.152.85,10.56.122.169,2,W05262PAPP0
10.27.152.85,10.56.122.169,4,W05262PAPP0
10.27.153.108,10.56.122.169,2,W05262PAPP0
10.27.153.108,10.56.122.169,4,W05262PAPP0
10.56.113.215,10.56.122.169,1,W05262PAPP0
10.56.113.215,10.56.122.169,1,W05262PAPP0
10.56.113.215,10.56.122.169,1,W05262PAPP0
10.56.113.215,10.56.122.169,8,W05262PAPP0
10.56.113.93,10.56.122.169,1,W05262PAPP0
10.56.113.93,10.56.122.169,4,W05262PAPP0
10.56.113.93,10.56.122.169,1,W05262PAPP0
10.56.113.93,10.56.122.169,4,W05262PAPP0
10.56.113.94,10.56.122.169,1,W05262PAPP0
10.56.122.122,10.56.122.169,2,W05262PAPP0
10.56.122.122,10.56.122.169,1,W05262PAPP0
10.56.122.122,10.56.122.169,4,W05262PAPP0
10.56.122.122,10.56.122.169,1,W05262PAPP0
10.56.122.122,10.56.122.169,3,W05262PAPP0
10.56.122.122,10.56.122.169,1,W05262PAPP0
10.56.122.122,10.56.122.169,1,W05262PAPP0
10.56.122.122,10.56.122.169,3,W05262PAPP0
10.56.122.122,10.56.122.169,1,W05262PAPP0
10.56.122.122,10.56.122.169,1,W05262PAPP0
10.56.122.52,10.56.122.169,4,W05262PAPP0
10.56.122.85,10.56.122.169,1,W05262PAPP0
10.56.122.86,10.56.122.169,5,W05262PAPP0
10.56.24.127,10.56.122.169,4,W05262PAPP0
10.56.24.13,10.56.122.169,1,W05262PAPP0
10.56.24.133,10.56.122.169,2,W05262PAPP0
10.56.24.14,10.56.122.169,3,W05262PAPP0
10.56.24.141,10.56.122.169,2,W05262PAPP0
10.56.24.150,10.56.122.169,1,W05262PAPP0
10.56.24.168,10.56.122.169,1,W05262PAPP0
10.56.24.72,10.56.122.169,1,W05262PAPP0
10.56.24.77,10.56.122.169,1,W05262PAPP0
10.56.24.81,10.56.122.169,1,W05262PAPP0
10.56.24.94,10.56.122.169,1,W05262PAPP0
10.56.32.24,10.56.122.169,1,W05262PAPP0
10.56.8.135,10.56.122.169,1,W05262PAPP0
10.56.8.140,10.56.122.169,1,W05262PAPP0
10.56.8.38,10.56.122.169,1,W05262PAPP0
10.58.96.155,10.56.122.169,8,W05262PAPP0
10.59.96.6,10.56.122.169,4,W05262PAPP0
10.60.1.15,10.56.122.169,4,W05262PAPP0
10.56.120.54,10.56.122.169,1,W05262PAPP0
10.56.120.54,10.56.122.169,1,W05262PAPP0
10.56.120.54,10.56.122.169,1,W05262PAPP0
10.56.120.124,10.56.122.169,1,W05262PAPP0
10.56.119.59,10.56.122.169,19,W05262PAPP0
10.56.119.59,10.56.122.169,22,W05262PAPP0
10.56.119.59,10.56.122.169,144,W05262PAPP0
10.56.119.59,10.56.122.169,236,W05262PAPP0
10.56.119.59,10.56.122.169,167,W05262PAPP0
10.56.119.59,10.56.122.169,60,W05262PAPP0
10.56.119.60,10.56.122.169,19,W05262PAPP0
10.56.119.60,10.56.122.169,29,W05262PAPP0
10.56.119.60,10.56.122.169,50,W05262PAPP0
10.56.119.60,10.56.122.169,52,W05262PAPP0
10.56.119.60,10.56.122.169,164,W05262PAPP0
10.56.119.60,10.56.122.169,49,W05262PAPP0
10.56.119.145,10.56.122.169,26,W05262PAPP0
10.56.119.145,10.56.122.169,36,W05262PAPP0
10.56.119.145,10.56.122.169,25,W05262PAPP0
10.56.122.240,10.56.122.169,21,W05262PAPP0
10.56.122.240,10.56.122.169,7,W05262PAPP0
10.56.122.240,10.56.122.169,7,W05262PAPP0
10.56.122.175,10.56.122.169,15,W05262PAPP0
10.56.122.175,10.56.122.169,8,W05262PAPP0
10.56.122.175,10.56.122.169,2,W05262PAPP0
10.56.122.175,10.56.122.169,42,W05262PAPP0
10.56.122.51,10.56.122.169,6,W05262PAPP0
10.56.122.51,10.56.122.169,5,W05262PAPP0
10.56.122.51,10.56.122.169,4,W05262PAPP0
10.56.122.70,10.56.122.169,1,W05262PAPP0
10.56.119.195,10.56.122.170,1,W05263PAPP0
10.11.96.11,10.56.122.170,4,W05263PAPP0
10.11.97.44,10.56.122.170,1,W05263PAPP0
10.167.243.200,10.56.122.170,4,W05263PAPP0
10.167.255.245,10.56.122.170,4,W05263PAPP0
10.177.103.166,10.56.122.170,4,W05263PAPP0
10.193.192.140,10.56.122.170,1,W05263PAPP0
10.193.192.140,10.56.122.170,1,W05263PAPP0
10.193.199.93,10.56.122.170,1,W05263PAPP0
10.193.203.12,10.56.122.170,1,W05263PAPP0
10.193.213.120,10.56.122.170,1,W05263PAPP0
10.193.249.11,10.56.122.170,1763,W05263PAPP0
10.193.249.11,10.56.122.170,17,W05263PAPP0
10.193.249.11,10.56.122.170,1209,W05263PAPP0
10.193.249.11,10.56.122.170,15,W05263PAPP0
10.193.8.172,10.56.122.170,4,W05263PAPP0
10.193.9.57,10.56.122.170,8,W05263PAPP0
10.27.154.32,10.56.122.170,4,W05263PAPP0
10.50.0.3,10.56.122.170,1,W05263PAPP0
10.56.0.240,10.56.122.170,2,W05263PAPP0
10.56.0.54,10.56.122.170,1,W05263PAPP0
10.56.0.96,10.56.122.170,2,W05263PAPP0
10.56.113.215,10.56.122.170,342,W05263PAPP0
10.56.113.215,10.56.122.170,2,W05263PAPP0
10.56.113.215,10.56.122.170,398,W05263PAPP0
10.56.122.122,10.56.122.170,15,W05263PAPP0
10.56.122.122,10.56.122.170,1,W05263PAPP0
10.56.122.122,10.56.122.170,2,W05263PAPP0
10.56.122.122,10.56.122.170,3,W05263PAPP0
10.56.122.122,10.56.122.170,8,W05263PAPP0
10.56.122.122,10.56.122.170,2,W05263PAPP0
10.56.122.52,10.56.122.170,7,W05263PAPP0
10.56.122.85,10.56.122.170,4,W05263PAPP0
10.56.122.86,10.56.122.170,4,W05263PAPP0
10.56.16.162,10.56.122.170,1,W05263PAPP0
10.56.16.24,10.56.122.170,1,W05263PAPP0
10.56.24.106,10.56.122.170,1,W05263PAPP0
10.56.24.118,10.56.122.170,2,W05263PAPP0
10.56.24.157,10.56.122.170,1,W05263PAPP0
10.56.24.173,10.56.122.170,2,W05263PAPP0
10.56.24.18,10.56.122.170,2,W05263PAPP0
10.56.24.30,10.56.122.170,1,W05263PAPP0
10.56.24.39,10.56.122.170,1,W05263PAPP0
10.56.24.44,10.56.122.170,1,W05263PAPP0
10.56.24.62,10.56.122.170,1,W05263PAPP0
10.56.24.76,10.56.122.170,4,W05263PAPP0
10.56.24.88,10.56.122.170,1,W05263PAPP0
10.56.24.99,10.56.122.170,1,W05263PAPP0
10.56.32.13,10.56.122.170,1,W05263PAPP0
10.56.8.92,10.56.122.170,1,W05263PAPP0
10.59.96.6,10.56.122.170,4,W05263PAPP0
10.60.1.11,10.56.122.170,4,W05263PAPP0
10.82.1.1,10.56.122.170,1,W05263PAPP0
10.56.119.59,10.56.122.170,11,W05263PAPP0
10.56.119.59,10.56.122.170,25,W05263PAPP0
10.56.119.59,10.56.122.170,168,W05263PAPP0
10.56.119.59,10.56.122.170,80,W05263PAPP0
10.56.119.59,10.56.122.170,116,W05263PAPP0
10.56.119.59,10.56.122.170,41,W05263PAPP0
10.56.119.60,10.56.122.170,12,W05263PAPP0
10.56.119.60,10.56.122.170,23,W05263PAPP0
10.56.119.60,10.56.122.170,18,W05263PAPP0
10.56.119.60,10.56.122.170,40,W05263PAPP0
10.56.119.60,10.56.122.170,111,W05263PAPP0
10.56.119.60,10.56.122.170,45,W05263PAPP0
10.56.119.145,10.56.122.170,35,W05263PAPP0
10.56.119.145,10.56.122.170,29,W05263PAPP0
10.56.119.145,10.56.122.170,28,W05263PAPP0
10.56.122.240,10.56.122.170,35,W05263PAPP0
10.56.122.240,10.56.122.170,15,W05263PAPP0
10.56.122.240,10.56.122.170,15,W05263PAPP0
10.56.122.175,10.56.122.170,10,W05263PAPP0
10.56.122.175,10.56.122.170,14,W05263PAPP0
10.56.122.175,10.56.122.170,1,W05263PAPP0
10.56.122.175,10.56.122.170,43,W05263PAPP0
10.56.122.175,10.56.122.170,2,W05263PAPP0
10.56.122.51,10.56.122.170,3,W05263PAPP0
10.56.122.51,10.56.122.170,4,W05263PAPP0
10.56.122.51,10.56.122.170,5,W05263PAPP0
10.56.122.70,10.56.122.170,1,W05263PAPP0
10.56.122.70,10.56.122.170,314,W05263PAPP0
10.56.119.195,10.56.119.145,57,W05359PCXW0
10.56.119.195,10.56.119.145,51,W05359PCXW0
10.11.11.53,10.56.119.145,1,W05359PCXW0
10.11.96.99,10.56.119.145,1,W05359PCXW0
10.156.15.141,10.56.119.145,1,W05359PCXW0
10.156.15.30,10.56.119.145,38,W05359PCXW0
10.156.2.13,10.56.119.145,2,W05359PCXW0
10.156.2.13,10.56.119.145,3,W05359PCXW0
10.156.2.17,10.56.119.145,62,W05359PCXW0
10.156.2.17,10.56.119.145,25,W05359PCXW0
10.156.34.9,10.56.119.145,2,W05359PCXW0
10.156.34.9,10.56.119.145,1,W05359PCXW0
10.156.72.40,10.56.119.145,1,W05359PCXW0
10.167.243.200,10.56.119.145,4,W05359PCXW0
10.177.97.13,10.56.119.145,2,W05359PCXW0
10.186.0.7,10.56.119.145,4,W05359PCXW0
10.193.192.140,10.56.119.145,2,W05359PCXW0
10.193.192.140,10.56.119.145,6,W05359PCXW0
10.193.255.5,10.56.119.145,4,W05359PCXW0
10.193.8.175,10.56.119.145,4,W05359PCXW0
10.197.0.24,10.56.119.145,3,W05359PCXW0
10.21.96.129,10.56.119.145,4,W05359PCXW0
10.226.23.181,10.56.119.145,4,W05359PCXW0
10.27.152.85,10.56.119.145,1,W05359PCXW0
10.27.154.32,10.56.119.145,4,W05359PCXW0
10.56.0.13,10.56.119.145,2,W05359PCXW0
10.56.0.23,10.56.119.145,2,W05359PCXW0
10.56.113.157,10.56.119.145,192,W05359PCXW0
10.56.113.215,10.56.119.145,18,W05359PCXW0
10.56.113.215,10.56.119.145,1,W05359PCXW0
10.56.113.215,10.56.119.145,4,W05359PCXW0
10.56.113.215,10.56.119.145,2,W05359PCXW0
10.56.113.215,10.56.119.145,13,W05359PCXW0
10.56.113.93,10.56.119.145,17,W05359PCXW0
10.56.113.93,10.56.119.145,3,W05359PCXW0
10.56.113.93,10.56.119.145,18,W05359PCXW0
10.56.113.94,10.56.119.145,8,W05359PCXW0
10.56.113.94,10.56.119.145,1,W05359PCXW0
10.56.113.94,10.56.119.145,1,W05359PCXW0
10.56.113.94,10.56.119.145,462,W05359PCXW0
10.56.120.12,10.56.119.145,2,W05359PCXW0
10.56.122.122,10.56.119.145,19,W05359PCXW0
10.56.122.122,10.56.119.145,1,W05359PCXW0
10.56.122.122,10.56.119.145,2,W05359PCXW0
10.56.122.122,10.56.119.145,2,W05359PCXW0
10.56.16.39,10.56.119.145,3,W05359PCXW0
10.56.4.124,10.56.119.145,1,W05359PCXW0
10.56.4.97,10.56.119.145,7,W05359PCXW0
10.56.8.169,10.56.119.145,1,W05359PCXW0
10.56.8.18,10.56.119.145,20,W05359PCXW0
10.56.8.189,10.56.119.145,1,W05359PCXW0
10.56.8.45,10.56.119.145,1,W05359PCXW0
10.58.96.155,10.56.119.145,4,W05359PCXW0
